rest_name,name,price,alcohol_percentage,vegetarian,GF,image,days,spicy
Habarbanel Pizza | Yigal alon,‫פיצה L אנטיפסטי,71.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/be0df7d4-00a2-11eb-a980-5a0753fa1d4e_yaelitz_14.jpeg,[1],False
Habarbanel Pizza | Yigal alon,‫פיצה L יוונית,71.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/04197b7c-00a3-11eb-9ecd-5a0753fa1d4e_yaelitz_15.jpeg,[1],False
Habarbanel Pizza | Yigal alon,‫פיצה L ארבע גבינות,73.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/1eed80a6-00a3-11eb-8afa-da8cac077c01_yaelitz_16.jpeg,[1],False
Habarbanel Pizza | Yigal alon,‫Mix בשרים,77.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/353f28b4-00a3-11eb-8687-5ed30cbf93ea_yaelitz_17.jpeg,[1],False
Habarbanel Pizza | Yigal alon,פסטה פומודורו,41.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/c4910776-ae71-11ec-a1c6-3a6b34619fab__________________.jpeg,[1],False
Habarbanel Pizza | Yigal alon,פסטה רוזה,45.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/c4910776-ae71-11ec-a1c6-3a6b34619fab__________________.jpeg,[1],False
Habarbanel Pizza | Yigal alon,פסטה פסטו,45.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/c4910776-ae71-11ec-a1c6-3a6b34619fab__________________.jpeg,[1],False
Habarbanel Pizza | Yigal alon,פסטה בטטה,46.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/c4910776-ae71-11ec-a1c6-3a6b34619fab__________________.jpeg,[1],False
Habarbanel Pizza | Yigal alon,פסטה שמפיניון,46.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/c4910776-ae71-11ec-a1c6-3a6b34619fab__________________.jpeg,[1],False
Habarbanel Pizza | Yigal alon,‫פיצה טבעונית 🌱,61.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/6feca744-00a2-11eb-887f-4ae7b3f3ca69_yaelitz_8.jpeg,[1],False
Habarbanel Pizza | Yigal alon,‫פיצה איטליה טבעונית 🌱,66.0,0.0,True,False,,[1],False
Habarbanel Pizza | Yigal alon,‫פיצה יוונית טבעונית 🌱,73.0,0.0,True,False,,[1],False
Habarbanel Pizza | Yigal alon,לחם שום עם גבינה,34.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/64191e74-00a3-11eb-a9bc-12a9de21e2d0_yaelitz_2.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,לחם פסטו עם גבינה,34.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/cf518faa-00a3-11eb-8ea3-c2752898d0cd_yaelitz_4.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,לחמעג׳ון בינוני,39.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/ba4526b2-00a3-11eb-9b79-7a1aa406bf3e_yaelitz_6.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,‫פיצה L רגילה,65.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/6feca744-00a2-11eb-887f-4ae7b3f3ca69_yaelitz_8.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,‫פיצה L פפרוני,76.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/80d675bc-00a2-11eb-a474-12a9de21e2d0_yaelitz_11.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,‫פיצה L חזה אווז,80.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/94412f5c-00a2-11eb-9b12-d6869397524a_yaelitz_12.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,‫פיצה L איטליה,70.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/a967762a-00a2-11eb-b405-b60ce106dc82_yaelitz_13.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,‫פיצה L אנטיפסטי,79.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/be0df7d4-00a2-11eb-a980-5a0753fa1d4e_yaelitz_14.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,‫פיצה L יוונית,79.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/04197b7c-00a3-11eb-9ecd-5a0753fa1d4e_yaelitz_15.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,‫פיצה L ארבע גבינות,82.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/1eed80a6-00a3-11eb-8afa-da8cac077c01_yaelitz_16.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,‫Mix בשרים,86.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/353f28b4-00a3-11eb-8687-5ed30cbf93ea_yaelitz_17.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,‫פיצה טבעונית 🌱,68.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f679ddd109e402df17a2866/6feca744-00a2-11eb-887f-4ae7b3f3ca69_yaelitz_8.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,‫פיצה איטליה טבעונית 🌱,74.0,0.0,True,False,,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,‫פיצה יוונית טבעונית 🌱,82.0,0.0,True,False,,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,זיווה גבינה צהובה ומוצרלה,34.0,0.0,False,False,,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,"זיווה גבינה צהובה, מוצרלה וזיתים",35.0,0.0,False,False,,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,זיווה גבינה צהובה מוצרלה ופטה,35.0,0.0,False,False,,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,‫זיווה טבעונית עם זיתים 🌱,36.0,0.0,True,False,,"[1, 2, 3, 4, 5, 6, 7]",False
Habarbanel Pizza | Yigal alon,‫זיווה טבעונית 🌱,36.0,0.0,True,False,,"[1, 2, 3, 4, 5, 6, 7]",False
Pizzeria,ארנצ'יני פונגי,38.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/62690be47353ff7cff198784/1e3934de-cb86-11ec-ae24-ca296a81787e_________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Pizzeria,‫סלקים צלויים 🌶🌾,51.0,0.0,False,True,https://wolt-menu-images-cdn.wolt.com/menu-images/62690be47353ff7cff198784/38c3137e-cb86-11ec-9cc7-720732e7e7f1_____________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Pizzeria,‫פולנטה 🌾,56.0,0.0,False,True,https://wolt-menu-images-cdn.wolt.com/menu-images/62690be47353ff7cff198784/627e3e82-cb86-11ec-807c-a6ba2ae9e3ca_______.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Pizzeria,קפרזה ים תיכונית,59.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/62690be47353ff7cff198784/8df0b77a-cb86-11ec-8c93-527de3bb338b_________________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Pizzeria,פיצה מרגריטה,62.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/62690be47353ff7cff198784/e5344646-cb86-11ec-b40a-c60455a1f732________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Pizzeria,פיצה ‫ספייסי פפרוני 🌶,81.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/62690be47353ff7cff198784/24b614ca-cb87-11ec-81fe-c26f2d9a7a1b______________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Pizzeria,פיצה קרצ'ופי,72.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/62690be47353ff7cff198784/56ec8f1e-cb87-11ec-91c6-1e7ef1f8297c________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Pizzeria,פיצה פונגי,71.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/62690be47353ff7cff198784/8f6ec686-cb87-11ec-81e1-c67dbd7285e5______.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Pizzeria,פיצה ‫בייקון & EGGS,88.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/62690be47353ff7cff198784/cfce0340-cb87-11ec-b35a-c67dbd7285e5_____________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Pizzeria,פיצה בוראטה,91.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/62690be47353ff7cff198784/e240771a-cb87-11ec-a560-5a363c4afd6d_______.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Pizzeria,פיצה בלקנית,75.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/62690be47353ff7cff198784/27201d46-f143-11ec-8538-aef8c1d07900__________________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Pizzeria,חונקי כמרים פסטו,57.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/62690be47353ff7cff198784/09395a26-cb88-11ec-8ff5-8697f90a8d3b_________________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Pizzeria,קרבונרה,78.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/62690be47353ff7cff198784/17a5e5de-cb88-11ec-a233-665917470360________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Pizzeria,קראק פאי,32.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/62690be47353ff7cff198784/f545217e-f208-11ec-a203-6a4fc7ed8166__________________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Pizzeria,אבטיח בולגרית,38.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/62690be47353ff7cff198784/2d2df9da-f209-11ec-aea7-52337f930f3f__________________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Pizzeria,"נגרואמארו סאלנטו איל פומו, סאן מרזאנו, איטליה",106.0,10.0,False,False,https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/5fbe3d6b40ccbfedccfd71a0/b90549f8-f8eb-11eb-99a8-9a7dc0e18722_________.jpeg,[1],False
Pizzeria,"ברברה ד'אלבה, פרונוטו, איטליה",127.0,10.0,False,False,https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/5fbe3d6b40ccbfedccfd71a0/b90549f8-f8eb-11eb-99a8-9a7dc0e18722_________.jpeg,[1],False
Pizzeria,"נטע אדום, ישראל",138.0,10.0,False,False,https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/5fbe3d6b40ccbfedccfd71a0/b90549f8-f8eb-11eb-99a8-9a7dc0e18722_________.jpeg,[1],False
Pizzeria,"פלאצו דלה טורה, אלגריני, איטליה",172.0,10.0,False,False,https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/5fbe3d6b40ccbfedccfd71a0/b90549f8-f8eb-11eb-99a8-9a7dc0e18722_________.jpeg,[1],False
Pizzeria,"אורבייטו קלאסיקו קאמפוגרנדה, סנטה כריסטינה, איטליה",101.0,10.0,False,False,https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/5fbe3d6b40ccbfedccfd71a0/bdaf9eb8-f8eb-11eb-ad9f-9a7dc0e18722________.jpeg,[1],False
Pizzeria,"סואבה קורטה ג'יארה, אלגריני, איטליה",122.0,10.0,False,False,https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/5fbe3d6b40ccbfedccfd71a0/bdaf9eb8-f8eb-11eb-ad9f-9a7dc0e18722________.jpeg,[1],False
Pizzeria,"נטע לבן, ישראל",137.0,10.0,False,False,https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/5fbe3d6b40ccbfedccfd71a0/bdaf9eb8-f8eb-11eb-ad9f-9a7dc0e18722________.jpeg,[1],False
Pizzeria,"סוביניון בלאן, לה טונלה, איטליה",147.0,10.0,False,False,https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/5fbe3d6b40ccbfedccfd71a0/bdaf9eb8-f8eb-11eb-ad9f-9a7dc0e18722________.jpeg,[1],False
Pizzeria,"פרוסקו דוק רוזה, קורקטה דל מונטלו, איטליה",152.0,10.0,False,False,https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/5fbe3d6b40ccbfedccfd71a0/c3b44b92-f8eb-11eb-be19-6eb8ab816b95_________.jpeg,[1],False
Pizzeria,"טראמארי, סאן מרזאנו , איטליה",120.0,10.0,False,False,https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/5fbe3d6b40ccbfedccfd71a0/c3b44b92-f8eb-11eb-be19-6eb8ab816b95_________.jpeg,[1],False
Tony Vespa Pizza | Rothschild,גורגונזולה,102.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/98ae1fa4-63f8-11ec-89ac-8a8383b9869f__________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,מרגריטה,88.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/a60ff0d2-63f8-11ec-a431-8ed00c71b78e________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,‫פפרוני חריף 🌶️,102.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/e5bf7eb4-63f8-11ec-81b5-16921d01e11e_____________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Tony Vespa Pizza | Rothschild,בייקון,102.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/f34ee3c6-63f8-11ec-81c8-0ab3985f2bf1_______.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,פפרוני,102.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/0a142f44-63f9-11ec-82c2-7215efa76460_______.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,פפרוני בצל,102.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/14a69d0c-63f9-11ec-be25-b613db918503___________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,פפרוני פטריות,102.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/209c6100-63f9-11ec-8b23-fef826960bba______________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,פפרוני בקר,102.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/a5d65d70-8d8f-11ec-85e0-42f5b4542cd2________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,‫מרגריטה חריפה 🌶️,88.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/3d6ee1b8-63f9-11ec-ace1-ca9f8259e363______________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Tony Vespa Pizza | Rothschild,פטריות,98.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/487d19d0-63f9-11ec-8cba-762bf22cdf68_______.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,זיתים,98.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/53fe2e7a-63f9-11ec-9c78-ae9394bdf13b______.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,‫זיתים חריפה 🌶️,98.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/5ff85bd8-63f9-11ec-9c41-8ed00c71b78e____________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Tony Vespa Pizza | Rothschild,בצל זיתים 🌶️,98.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/6c78ec38-63f9-11ec-9bfa-8ed00c71b78e__________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Tony Vespa Pizza | Rothschild,בצל עגבניות,98.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/781126fa-63f9-11ec-96f1-1edc4d9f1e11____________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,ארטישוק,98.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/836db55e-63f9-11ec-819a-e2b03c26ceca_________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,שום בזיליקום,98.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/9958d740-63f9-11ec-a168-e2b03c26ceca_____________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,‫שום חריפה 🌶️,98.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/a3e2d418-63f9-11ec-857d-c26f7887ebc4_________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Tony Vespa Pizza | Rothschild,‫בצל פטריות 🌶️,98.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/b2d63c26-63f9-11ec-a6fe-1edc4d9f1e11___________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Tony Vespa Pizza | Rothschild,‫פורטובלו 🌶️,98.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/bebe8d7c-63f9-11ec-933a-6e1cddca14c3________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Tony Vespa Pizza | Rothschild,‫טבעונית 🌱,98.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/ccbf2148-63f9-11ec-a0b4-8a69f230e988________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,חצי מגש גורגונזולה,51.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/0658321e-63fa-11ec-9c1c-7215efa76460__________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,חצי מגש מרגריטה,44.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/14556008-63fa-11ec-af35-fef826960bba________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,‫חצי מגש ‫פפרוני חריף 🌶️,51.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/4addedfc-63fa-11ec-9ae6-02daa5431b83_____________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Tony Vespa Pizza | Rothschild,‫חצי מגש בייקון,51.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/5feff41a-63fa-11ec-b7d8-b613db918503_______.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,‫חצי מגש פפרוני,51.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/768e41cc-63fa-11ec-a68e-2e4cecb753ac_______.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,‫חצי מגש פפרוני בצל,51.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/8dc9a458-63fa-11ec-81fa-2e4cecb753ac___________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,‫חצי מגש פפרוני פטריות,51.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/b0d4892c-63fa-11ec-9520-c26f7887ebc4______________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,חצי מגש פפרוני בקר,51.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/bdac4ce8-8d8f-11ec-8480-7ef825ac0d89________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,חצי מגש ‫מרגריטה חריפה 🌶️,44.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/d0b1d088-63fa-11ec-8e02-8a69f230e988______________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Tony Vespa Pizza | Rothschild,חצי מגש פטריות,50.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/dc9ae6f0-63fa-11ec-ba18-3ec400f3d632_______.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,חצי מגש זיתים,50.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/e8330ec0-63fa-11ec-8ffb-02daa5431b83______.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,חצי מגש ‫זיתים חריפה 🌶️,50.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/f29ff788-63fa-11ec-b5fd-8a69f230e988____________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Tony Vespa Pizza | Rothschild,‫חצי מגש בצל זיתים 🌶️,50.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/fed57424-63fa-11ec-a716-fa1a1a3d8bd8__________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Tony Vespa Pizza | Rothschild,‫חצי מגש בצל עגבניות,50.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/0c466398-63fb-11ec-99a8-2e4cecb753ac____________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,חצי מגש ארטישוק,50.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/170aba54-63fb-11ec-9671-fef826960bba_________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,חצי מגש שום בזיליקום,50.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/2f9a29a6-63fb-11ec-b710-52f3af85a68d_____________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Tony Vespa Pizza | Rothschild,חצי מגש ‫שום חריפה 🌶️,50.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/3a5699a6-63fb-11ec-9a30-22cb0a445e9f_________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Tony Vespa Pizza | Rothschild,‫‫חצי מגש בצל פטריות 🌶️,50.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/48121e44-63fb-11ec-a39e-c2145daa05ab___________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Tony Vespa Pizza | Rothschild,‫חצי מגש ‫פורטובלו 🌶️,50.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/9553b17c-63fb-11ec-8019-0ab3985f2bf1________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Tony Vespa Pizza | Rothschild,‫חצי מגש טבעונית 🌱,50.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5cb3013615e40d000d751c49/275aea7c-63fc-11ec-bb39-5a01d27ab81d________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Otello | Dizengoff,מאנצ' לילי,79.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5c371881eab074000c3bd072/05c65c0a-4bad-11ec-a315-aa2a1e72a77c_wolt0404__1_.jpeg,[1],False
Otello | Dizengoff,"גלידה 0,5 קילו  ♻️ ""New Otello Box""",65.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5c371881eab074000c3bd072/bd74870c-da85-11ec-87d6-0e1e17eda05c_6e4ad482_d9fa_11ec_8a69_363ba07ff96a_wolt_15_may15187.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Otello | Dizengoff,"גלידה 1.1 קילו ♻️ ""New Otello Box""",120.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5c371881eab074000c3bd072/d9b0ec08-da85-11ec-bbfd-5ac575fd5ef5_7de56d9e_d9fa_11ec_b2cc_2246bd979935_wolt_15_may15180.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Otello | Dizengoff,Nocciolata Dark 🌱,32.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5c371881eab074000c3bd072/f0f222e6-d9fa-11ec-9203-e209a67a308c_wolt_15_may15260.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Otello | Dizengoff,Nocciolata Milk,32.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5c371881eab074000c3bd072/0ad8ca16-d9fb-11ec-babd-2246bd979935_wolt_15_may15263.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Otello | Dizengoff,Blondie,32.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5c371881eab074000c3bd072/228ddcaa-d9fb-11ec-83c1-5ef4125266b7_wolt_15_may15258.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
